destport,protocol,tag
16,qnx,tag4
19,udplite,tag6
17,hmp,tag4
17,ipv6-route,tag6
8,nsfnet-igp,tag7
14,cphb,tag5
14,esp,tag8
1,ddx,tag8
13,dsr,tag5
8,trunk-1,tag3
16,manet,tag1
3,crudp,tag3
16,hmp,tag8
17,nsh,tag4
3,sprite-rpc,tag10
4,encap,tag3
13,srp,tag9
11,ipv6-route,tag7
7,pnni,tag4
1,pup,tag3
7,compaq-peer,tag6
14,i-nlsp,tag7
19,shim6,tag4
19,stp,tag9
12,igp,tag9
3,rohc,tag9
17,ipv6-route,tag8
13,pipe,tag1
9,ipv6-nonxt,tag4
0,wsn,tag8
2,crudp,tag8
8,sprite-rpc,tag2
18,rsvp,tag5
16,mpls-in-ip,tag6
13,sat-mon,tag1
5,vmtp,tag9
2,idrp,tag1
13,smp,tag1
2,wsn,tag2
0,ipv4,tag8
10,tp++,tag7
15,uti,tag3
10,xnet,tag2
7,mtp,tag10
10,ipv6-nonxt,tag9
2,vrrp,tag3
4,dccp,tag9
8,crtp,tag2
10,nsh,tag2
18,secure-vmtp,tag2
19,crtp,tag8
8,ipv6,tag7
18,bbn-rcc-mon,tag3
4,larp,tag5
11,pup,tag10
10,smp,tag6
12,ipip,tag4
0,secure-vmtp,tag9
2,udplite,tag9
12,vines,tag1
13,ptp,tag3
12,manet,tag4
5,nsfnet-igp,tag10
7,leaf-2,tag4
17,hip,tag1
4,a/n,tag6
17,wsn,tag3
18,pnni,tag6
19,dcn-meas,tag6
5,fire,tag2
14,nsfnet-igp,tag3
7,nsfnet-igp,tag3
12,egp,tag2
10,cphb,tag7
7,dgp,tag3
5,min-ipv4,tag10
12,bna,tag2
19,mfe-nsp,tag9
0,trunk-2,tag8
3,crtp,tag4
16,dgp,tag9
15,pvp,tag5
8,snp,tag3
16,pnni,tag8
2,ax.25,tag2
19,i-nlsp,tag3
0,vmtp,tag3
1,larp,tag9
6,narp,tag10
2,min-ipv4,tag4
5,ipv6-route,tag8
1,ethernet,tag5
1,dccp,tag9
8,mux,tag8
18,hip,tag6
1,pvp,tag9
13,ifmp,tag2
17,aris,tag8
10,rohc,tag2
6,br-sat-mon,tag4
12,wb-expak,tag3
2,sprite-rpc,tag2
19,tp++,tag8
18,tp++,tag7
17,ipx-in-ip,tag2
17,ipv4,tag8
7,hip,tag9
3,tcp,tag7
0,mtp,tag8
17,pvp,tag9
11,xnet,tag1
18,iso-ip,tag2
11,wb-mon,tag2
6,sat-mon,tag3
19,tcf,tag1
11,st,tag3
4,min-ipv4,tag10
18,ah,tag7
17,trunk-1,tag8
2,srp,tag6
0,tlsp,tag1
18,l2tp,tag5
18,rsvp-e2e-ignore,tag6
9,visa,tag8
10,narp,tag9
6,sm (deprecated),tag1
18,stp,tag8
11,ipx-in-ip,tag10
2,irtp,tag4
9,cbt,tag4
14,gmtp,tag5
9,rsvp-e2e-ignore,tag3
19,snp,tag5
19,rdp,tag8
2,trunk-2,tag3
14,scps,tag9
13,chaos,tag10
8,rsvp-e2e-ignore,tag9
10,ifmp,tag10
18,shim6,tag10
7,sat-mon,tag8
13,compaq-peer,tag8
0,pup,tag2
16,igp,tag9
7,tcf,tag10
1,srp,tag3
0,prm,tag2
17,compaq-peer,tag9
19,ddp,tag1
11,crtp,tag5
5,idpr-cmtp,tag1
3,sprite-rpc,tag5
17,mfe-nsp,tag10
5,xns-idp,tag9
18,cbt,tag2
1,rohc,tag9
16,xns-idp,tag6
12,visa,tag1
2,etherip,tag4
12,mtp,tag3
16,ipv6-opts,tag4
3,rdp,tag7
13,rdp,tag3
7,hopopt,tag8
18,ddx,tag7
12,sscopmce,tag4
13,pup,tag4
13,visa,tag1
9,etherip,tag7
0,ipip,tag4
9,stp,tag6
13,nsfnet-igp,tag1
3,pgm,tag6
12,idrp,tag4
14,il,tag6
8,mtp,tag10
3,vines,tag2
10,mpls-in-ip,tag7
17,leaf-1,tag3
0,smp,tag3
1,eigrp,tag8
3,dccp,tag10
14,rsvp,tag1
12,ddp,tag3
0,nsfnet-igp,tag10
10,cpnx,tag10
7,3pc,tag9
5,ddp,tag1
1,tcp,tag3
10,larp,tag6
17,mux,tag1
13,wb-expak,tag2
12,mobility header,tag8
4,tp++,tag3
9,iplt,tag10
17,iplt,tag10
12,cpnx,tag8
14,micp (deprecated),tag9
10,fc,tag9
1,hopopt,tag10
10,min-ipv4,tag3
2,sps,tag2
3,visa,tag4
0,argus (deprecated),tag3
19,rdp,tag6
8,hip,tag6
3,pup,tag10
1,udp,tag3
6,a/n,tag5
18,cpnx,tag8
11,nsh,tag4
11,encap,tag2
19,iplt,tag8
12,dcn-meas,tag6
4,gmtp,tag3
5,cftp,tag5
19,idpr-cmtp,tag9
6,cftp,tag8
8,ipv6-icmp,tag3
7,igmp,tag2
12,vines,tag3
10,isis over ipv4,tag3
6,xns-idp,tag1
10,icmp,tag2
10,sctp,tag10
7,xns-idp,tag8
10,scps,tag1
0,ddp,tag10
19,wb-expak,tag5
9,ddp,tag5
8,larp,tag1
4,sscopmce,tag1
0,uti,tag9
0,xns-idp,tag10
19,il,tag4
13,swipe (deprecated),tag7
6,rdp,tag10
0,idpr,tag10
14,l2tp,tag10
19,isis over ipv4,tag7
5,iatp,tag9
7,merit-inp,tag6
12,mux,tag5
3,dccp,tag2
3,a/n,tag1
9,chaos,tag7
4,ipv6-frag,tag4
7,aris,tag9
15,swipe (deprecated),tag5
0,dccp,tag9
7,kryptolan,tag4
16,iplt,tag1
1,iso-ip,tag4
7,ipcomp,tag8
9,iso-ip,tag4
10,trunk-2,tag7
7,a/n,tag4
15,idpr-cmtp,tag10
5,ipcomp,tag1
14,swipe (deprecated),tag9
1,mobility header,tag4
2,rdp,tag4
4,leaf-2,tag7
15,rsvp-e2e-ignore,tag1
0,ggp,tag7
2,scps,tag1
0,encap,tag9
5,larp,tag10
14,aggfrag,tag1
11,iso-ip,tag6
11,br-sat-mon,tag9
5,nvp-ii,tag9
4,vrrp,tag5
13,dccp,tag5
16,pgm,tag4
13,a/n,tag7
15,pnni,tag4
5,xnet,tag5
5,compaq-peer,tag6
13,xtp,tag7
13,sun-nd,tag1
3,scps,tag6
4,bna,tag9
17,iso-ip,tag5
2,mpls-in-ip,tag5
4,mtp,tag5
1,rsvp-e2e-ignore,tag1
5,ethernet,tag1
17,merit-inp,tag3
10,gmtp,tag10
5,ifmp,tag4
10,sat-expak,tag6
13,tlsp,tag5
2,cftp,tag9
2,dcn-meas,tag4
6,xnet,tag10
15,idrp,tag3
0,ggp,tag3
3,netblt,tag8
0,cftp,tag7
9,aris,tag8
14,igmp,tag6
3,eigrp,tag8
17,sprite-rpc,tag7
16,ipv6-frag,tag5
1,ipv4,tag5
16,ipv6-nonxt,tag10
13,dgp,tag3
19,xnet,tag2
8,leaf-2,tag3
11,xtp,tag1
11,dcn-meas,tag6
12,prm,tag3
7,pipe,tag5
2,ipv6-route,tag8
10,mfe-nsp,tag9
8,trunk-1,tag10
3,pup,tag5
12,kryptolan,tag1
17,vines,tag3
5,sm (deprecated),tag7
9,l2tp,tag2
16,skip,tag1
10,ifmp,tag2
2,rohc,tag9
16,sat-mon,tag2
6,rsvp,tag10
2,xtp,tag6
16,iso-ip,tag9
1,dsr,tag10
2,sm (deprecated),tag9
8,gre,tag10
0,ipv6-icmp,tag5
13,hopopt,tag8
2,sctp,tag1
8,mux,tag2
10,rvd,tag1
4,tcf,tag8
14,emcon,tag6
12,ah,tag9
1,idpr-cmtp,tag7
14,sat-mon,tag8
6,min-ipv4,tag4
12,min-ipv4,tag2
4,trunk-1,tag3
14,sscopmce,tag1
14,xns-idp,tag10
17,mpls-in-ip,tag6
4,a/n,tag9
1,ifmp,tag3
11,sm (deprecated),tag7
11,vines,tag4
13,br-sat-mon,tag6
0,snp,tag1
7,idrp,tag4
12,isis over ipv4,tag3
1,nvp-ii,tag3
13,icmp,tag4
9,iplt,tag5
5,aggfrag,tag5
10,nvp-ii,tag5
9,iso-ip,tag2
2,udp,tag10
18,l2tp,tag8
3,sat-expak,tag8
13,sctp,tag6
4,cpnx,tag4
3,i-nlsp,tag10
18,udp,tag10
11,iso-ip,tag5
1,tp++,tag6
11,iplt,tag2
6,tlsp,tag10
19,chaos,tag1
8,3pc,tag1
1,leaf-2,tag6
10,rsvp-e2e-ignore,tag3
3,wsn,tag10
3,udp,tag6
4,iptm,tag10
12,ifmp,tag8
13,dccp,tag2
10,ipv6-frag,tag7
12,compaq-peer,tag5
10,mtp,tag6
14,nsh,tag2
8,wesp,tag4
6,ipv6-icmp,tag4
1,igmp,tag1
7,scc-sp,tag8
15,narp,tag8
0,ipv6,tag7
5,mobility header,tag7
7,smp,tag6
12,iptm,tag4
16,br-sat-mon,tag4
1,compaq-peer,tag5
16,pipe,tag7
12,narp,tag4
17,dgp,tag8
7,udp,tag5
16,visa,tag2
5,sun-nd,tag7
2,fire,tag2
3,mpls-in-ip,tag10
17,wsn,tag10
12,mfe-nsp,tag6
13,udplite,tag9
18,pup,tag3
17,trunk-2,tag3
6,vrrp,tag9
1,ipcomp,tag2
1,tlsp,tag1
19,ippc,tag8
12,larp,tag9
13,tcp,tag7
11,xnet,tag6
2,smp,tag5
10,manet,tag2
10,sps,tag7
0,ipcomp,tag7
14,leaf-1,tag4
4,iplt,tag9
6,a/n,tag1
7,bna,tag4
18,ipcv,tag3
0,leaf-2,tag10
9,idpr-cmtp,tag5
0,micp (deprecated),tag5
8,ax.25,tag3
10,crudp,tag3
2,etherip,tag5
2,irtp,tag1
9,dgp,tag7
0,ipv6-frag,tag1
17,l2tp,tag7
5,iso-ip,tag10
17,ddx,tag6
2,sps,tag7
17,ipv6-icmp,tag10
6,pgm,tag6
3,sdrp,tag6
3,ippc,tag2
0,min-ipv4,tag3
12,il,tag5
2,rvd,tag10
9,stp,tag9
1,mfe-nsp,tag9
17,vmtp,tag7
3,qnx,tag8
18,cftp,tag7
3,l2tp,tag10
16,secure-vmtp,tag3
1,sctp,tag9
7,hmp,tag3
17,irtp,tag1
13,irtp,tag10
2,fc,tag4
4,ggp,tag3
15,ggp,tag3
16,sun-nd,tag2
13,wesp,tag1
14,vrrp,tag10
5,esp,tag5
8,iplt,tag1
15,wb-expak,tag4
5,i-nlsp,tag7
19,nsfnet-igp,tag2
8,swipe (deprecated),tag2
17,ethernet,tag1
8,pgm,tag9
8,nsfnet-igp,tag4
19,trunk-2,tag3
11,icmp,tag9
6,micp (deprecated),tag3
11,skip,tag2
7,leaf-1,tag10
2,mobility header,tag5
8,sdrp,tag5
18,secure-vmtp,tag1
0,ax.25,tag5
14,ipx-in-ip,tag2
1,pipe,tag8
16,secure-vmtp,tag9
11,iso-ip,tag2
13,hip,tag2
14,tcf,tag7
15,hopopt,tag10
4,ipcomp,tag2
13,manet,tag5
1,srp,tag2
10,hmp,tag8
11,igp,tag5
1,mux,tag3
12,xnet,tag10
17,srp,tag7
12,cbt,tag4
17,gre,tag3
13,rvd,tag6
13,etherip,tag3
12,pnni,tag8
18,ipv6-route,tag4
10,vmtp,tag4
12,pgm,tag3
19,idpr,tag10
18,pnni,tag9
13,gmtp,tag5
13,wb-expak,tag6
18,manet,tag5
8,sm (deprecated),tag4
12,pvp,tag5
0,skip,tag3
7,a/n,tag8
15,larp,tag8
7,bbn-rcc-mon,tag6
9,larp,tag1
4,il,tag6
1,fc,tag3
9,iptm,tag9
10,cphb,tag6
2,rohc,tag8
9,secure-vmtp,tag2
17,vmtp,tag3
4,ptp,tag6
2,wb-mon,tag5
16,ipv6-opts,tag10
9,iatp,tag2
7,tcp,tag4
19,cbt,tag1
10,cphb,tag10
0,vines,tag8
4,compaq-peer,tag10
0,idrp,tag6
9,vrrp,tag6
12,ipv4,tag8
10,esp,tag9
7,pim,tag9
1,rsvp,tag10
14,sscopmce,tag9
4,netblt,tag6
7,scps,tag10
17,pgm,tag10
3,manet,tag7
10,rvd,tag7
15,sscopmce,tag6
14,larp,tag9
17,pim,tag5
4,sps,tag2
7,ipv6-nonxt,tag3
7,tcf,tag9
2,wb-expak,tag3
9,uti,tag3
13,uti,tag3
9,ipv6-frag,tag5
19,manet,tag10
18,ddx,tag1
13,egp,tag5
11,trunk-1,tag1
2,pnni,tag3
11,egp,tag4
11,srp,tag10
6,ptp,tag10
13,wb-mon,tag9
7,mpls-in-ip,tag5
7,merit-inp,tag2
19,ipx-in-ip,tag2
3,tlsp,tag6
19,wb-mon,tag9
7,cphb,tag9
6,aggfrag,tag4
14,ipx-in-ip,tag9
14,argus (deprecated),tag1
19,merit-inp,tag8
16,crudp,tag6
7,ipv6-opts,tag9
2,snp,tag7
6,br-sat-mon,tag5
16,vmtp,tag4
3,bna,tag2
8,ippc,tag6
1,udp,tag9
15,netblt,tag4
4,tcf,tag2
3,sscopmce,tag9
6,gmtp,tag3
4,xtp,tag7
0,idpr,tag1
3,wb-mon,tag4
11,emcon,tag3
7,vmtp,tag3
4,3pc,tag3
6,ipv6-frag,tag7
11,iptm,tag4
2,gmtp,tag10
14,a/n,tag5
4,ipcv,tag5
15,aggfrag,tag9
19,pnni,tag6
7,qnx,tag10
3,rohc,tag7
13,hopopt,tag3
2,narp,tag1
18,wb-mon,tag3
17,i-nlsp,tag3
12,dcn-meas,tag9
7,nsfnet-igp,tag4
0,dcn-meas,tag4
5,prm,tag2
14,igp,tag8
16,esp,tag9
18,chaos,tag10
10,eigrp,tag2
1,tcp,tag5
5,pup,tag5
14,nvp-ii,tag3
5,idpr,tag9
4,idpr-cmtp,tag7
18,wb-expak,tag3
14,fire,tag4
8,wesp,tag3
3,ddx,tag5
3,ipv4,tag10
7,leaf-2,tag5
12,wesp,tag7
12,uti,tag8
14,scc-sp,tag2
3,sdrp,tag3
12,udplite,tag3
2,visa,tag3
8,aris,tag2
17,esp,tag4
2,tlsp,tag9
7,ipv6-frag,tag7
6,sun-nd,tag7
19,stp,tag2
16,tcp,tag5
9,pipe,tag7
8,netblt,tag1
8,etherip,tag2
15,cphb,tag8
18,sat-mon,tag3
6,vrrp,tag8
13,dcn-meas,tag10
5,crudp,tag8
14,scc-sp,tag8
13,tlsp,tag9
18,l2tp,tag9
11,larp,tag9
18,wesp,tag6
8,mpls-in-ip,tag6
14,bbn-rcc-mon,tag5
16,dgp,tag2
3,qnx,tag7
0,dsr,tag3
18,ethernet,tag7
14,pvp,tag2
8,cbt,tag4
17,sm (deprecated),tag5
3,mfe-nsp,tag7
11,emcon,tag7
15,emcon,tag8
3,kryptolan,tag6
19,pgm,tag8
4,esp,tag6
14,pvp,tag10
18,xtp,tag1
14,chaos,tag6
16,iatp,tag9
0,sprite-rpc,tag3
11,sprite-rpc,tag10
5,sun-nd,tag10
3,secure-vmtp,tag5
1,pipe,tag2
16,egp,tag8
17,irtp,tag3
16,mfe-nsp,tag9
16,eigrp,tag5
19,kryptolan,tag2
19,esp,tag2
12,irtp,tag3
13,ddp,tag9
17,leaf-1,tag1
6,ipv6-route,tag3
14,dcn-meas,tag8
15,ipip,tag2
7,aggfrag,tag1
8,larp,tag7
16,sscopmce,tag10
16,ipv6-icmp,tag7
16,xns-idp,tag4
16,skip,tag5
10,skip,tag1
5,aggfrag,tag7
0,cphb,tag2
14,rohc,tag2
6,pvp,tag3
5,uti,tag1
13,xnet,tag10
6,mtp,tag5
17,pgm,tag5
13,ipv6,tag3
2,wsn,tag8
7,icmp,tag2
17,ospfigp,tag5
11,cftp,tag8
17,compaq-peer,tag2
15,mux,tag7
1,snp,tag5
0,tcp,tag4
1,pnni,tag5
4,eigrp,tag3
9,gre,tag3
7,sprite-rpc,tag7
5,sctp,tag2
9,chaos,tag9
15,prm,tag5
10,srp,tag8
3,smp,tag10
4,prm,tag2
7,bna,tag1
6,eigrp,tag8
11,skip,tag7
17,ethernet,tag6
13,sctp,tag8
7,l2tp,tag1
4,igp,tag5
19,hopopt,tag5
13,i-nlsp,tag8
0,mux,tag8
9,rohc,tag10
8,wb-mon,tag2
18,emcon,tag3
19,ipv6-frag,tag8
17,sdrp,tag9
18,iso-tp4,tag10
2,mfe-nsp,tag7
8,snp,tag1
17,iptm,tag8
11,tp++,tag4
0,crtp,tag5
1,tcp,tag8
13,scc-sp,tag8
2,ipv6-icmp,tag4
11,emcon,tag5
7,aris,tag2
5,mfe-nsp,tag6
8,mux,tag4
1,dgp,tag2
19,idpr-cmtp,tag1
5,ipcv,tag1
9,wb-expak,tag9
10,compaq-peer,tag10
18,eigrp,tag2
10,min-ipv4,tag6
7,larp,tag3
17,vmtp,tag5
5,snp,tag10
1,pnni,tag7
18,hip,tag4
14,micp (deprecated),tag5
8,sat-mon,tag9
16,igp,tag4
14,iatp,tag5
3,crudp,tag5
0,xnet,tag10
19,compaq-peer,tag6
8,sat-expak,tag3
5,rvd,tag10
19,rsvp,tag4
1,xtp,tag2
11,gmtp,tag1
17,pipe,tag2
9,iplt,tag6
11,iplt,tag10
9,sat-expak,tag2
14,ipv4,tag9
15,rohc,tag4
2,kryptolan,tag2
17,prm,tag3
17,secure-vmtp,tag3
10,compaq-peer,tag4
10,tlsp,tag8
0,shim6,tag3
19,sm (deprecated),tag1
1,nvp-ii,tag10
13,crtp,tag4
13,igmp,tag7
0,ipcv,tag10
13,gmtp,tag3
4,sps,tag8
4,mfe-nsp,tag7
5,cpnx,tag3
4,rsvp-e2e-ignore,tag4
4,fc,tag9
15,scps,tag2
0,ggp,tag8
18,pnni,tag1
4,vmtp,tag6
8,sps,tag8
6,irtp,tag8
2,stp,tag6
19,ipv6-icmp,tag2
17,wb-expak,tag2
19,shim6,tag2
11,scps,tag1
15,gmtp,tag5
5,tlsp,tag4
5,ipv4,tag8
2,vines,tag7
18,esp,tag9
7,argus (deprecated),tag4
14,ptp,tag10
12,udplite,tag7
15,nvp-ii,tag8
15,cftp,tag9
9,merit-inp,tag10
6,ddp,tag8
14,snp,tag7
15,hopopt,tag2
11,compaq-peer,tag8
2,tcp,tag6
12,esp,tag2
4,nvp-ii,tag9
17,mtp,tag2
10,mfe-nsp,tag6
17,ifmp,tag6
16,ipcomp,tag8
8,uti,tag5
9,idrp,tag4
4,ggp,tag1
18,il,tag6
4,ipv6-nonxt,tag6
10,crudp,tag7
6,a/n,tag2
10,il,tag9
9,igp,tag10
5,dccp,tag1
17,dccp,tag7
2,sscopmce,tag9
1,trunk-2,tag10
1,xtp,tag6
17,wsn,tag5
4,chaos,tag9
16,hmp,tag2
14,udp,tag9
14,ethernet,tag9
3,wb-expak,tag6
6,br-sat-mon,tag8
9,wsn,tag8
8,ddx,tag9
12,mfe-nsp,tag4
11,cbt,tag2
10,leaf-2,tag3
3,iso-tp4,tag4
15,vrrp,tag3
10,ah,tag2
2,tcp,tag8
14,isis over ipv4,tag3
9,3pc,tag10
11,tlsp,tag3
5,ipv4,tag10
5,fc,tag7
10,min-ipv4,tag8
17,ipip,tag4
10,ipv6-route,tag9
12,shim6,tag8
1,scps,tag4
8,ggp,tag7
1,ippc,tag2
12,dgp,tag9
7,vrrp,tag9
8,rsvp-e2e-ignore,tag10
11,rvd,tag4
2,vines,tag10
19,ipcomp,tag10
5,ah,tag7
19,snp,tag10
1,iso-ip,tag7
10,narp,tag10
17,sm (deprecated),tag1
5,rdp,tag7
4,hmp,tag7
14,cphb,tag7
9,sdrp,tag4
15,xtp,tag8
16,hmp,tag5
10,netblt,tag5
0,hmp,tag4
6,irtp,tag9
8,iatp,tag10
5,tlsp,tag5
6,rvd,tag7
19,trunk-1,tag2
15,rdp,tag3
8,ipcv,tag5
5,sun-nd,tag1
5,eigrp,tag9
1,fc,tag6
19,crudp,tag9
12,ipv6-opts,tag5
10,idrp,tag7
0,ddx,tag3
5,iplt,tag9
9,netblt,tag9
9,iso-ip,tag5
3,emcon,tag7
16,fc,tag4
8,i-nlsp,tag7
11,tlsp,tag6
5,rvd,tag8
9,ipcomp,tag2
2,ipcomp,tag9
14,stp,tag8
13,gmtp,tag7
13,micp (deprecated),tag2
6,trunk-1,tag1
13,ethernet,tag10
4,fc,tag2
6,cphb,tag2
12,iso-ip,tag3
8,iptm,tag4
2,ipv4,tag8
2,ah,tag6
3,tp++,tag9
7,iplt,tag2
17,gmtp,tag4
2,nsh,tag6
19,cphb,tag1
8,tcf,tag6
12,ipv6-icmp,tag3
11,sat-expak,tag5
10,skip,tag7
8,skip,tag3
2,tcf,tag1
17,igmp,tag6
17,stp,tag10
16,eigrp,tag6
7,vrrp,tag6
4,st,tag3
18,scc-sp,tag2
9,idpr-cmtp,tag10
13,fc,tag1
9,snp,tag3
8,dccp,tag2
5,ipip,tag6
18,vrrp,tag8
13,mobility header,tag9
19,pnni,tag4
16,pipe,tag8
1,sat-expak,tag8
11,kryptolan,tag2
9,hmp,tag10
5,3pc,tag4
12,aris,tag2
9,sm (deprecated),tag8
11,fc,tag9
18,ethernet,tag1
18,ipcv,tag6
14,chaos,tag8
9,xnet,tag9
1,udp,tag1
3,netblt,tag4
7,ospfigp,tag6
16,isis over ipv4,tag1
15,ifmp,tag9
4,ipcv,tag2
7,ah,tag6
15,pup,tag7
6,min-ipv4,tag5
8,ptp,tag10
8,vmtp,tag5
6,sdrp,tag10
8,pim,tag6
0,sm (deprecated),tag7
7,compaq-peer,tag3
18,i-nlsp,tag2
10,mfe-nsp,tag7
18,swipe (deprecated),tag5
19,scc-sp,tag4
16,st,tag2
7,stp,tag2
4,xtp,tag4
14,st,tag3
3,micp (deprecated),tag6
14,cphb,tag3
14,bna,tag5
11,hip,tag4
19,larp,tag3
19,idpr,tag7
9,wsn,tag3
12,ipv6-frag,tag5
8,ah,tag3
14,idrp,tag2
0,fc,tag8
12,hopopt,tag8
8,pim,tag10
4,cpnx,tag10
8,gmtp,tag2
8,cbt,tag7
19,st,tag3
9,br-sat-mon,tag2
4,pvp,tag8
16,xns-idp,tag8
12,vmtp,tag1
7,rohc,tag7
0,sm (deprecated),tag9
18,a/n,tag1
12,aris,tag9
6,snp,tag9
3,rsvp,tag5
9,mpls-in-ip,tag6
6,idrp,tag10
18,iso-tp4,tag8
3,hip,tag8
17,pnni,tag2
1,sscopmce,tag6
1,bbn-rcc-mon,tag8
14,wb-expak,tag4
12,dcn-meas,tag7
10,iptm,tag3
17,sat-expak,tag3
15,ptp,tag1
0,pgm,tag3
3,gmtp,tag2
18,wsn,tag2
5,icmp,tag8
15,tlsp,tag5
3,br-sat-mon,tag6
15,ggp,tag4
14,ipv6-frag,tag8
3,vmtp,tag9
7,dsr,tag6
18,ipv6-nonxt,tag4
14,ifmp,tag6
18,ifmp,tag5
1,iso-tp4,tag5
0,iplt,tag9
4,iso-tp4,tag9
11,irtp,tag5
13,prm,tag8
11,trunk-2,tag10
0,hip,tag5
11,emcon,tag4
4,vmtp,tag8
9,kryptolan,tag7
17,leaf-2,tag3
14,qnx,tag8
14,ddx,tag9
3,ax.25,tag5
3,ipv6-route,tag1
2,eigrp,tag10
9,ggp,tag10
19,udp,tag10
16,fc,tag1
7,stp,tag4
18,igmp,tag4
16,ddx,tag4
7,ipcv,tag7
11,mfe-nsp,tag8
1,uti,tag6
16,xns-idp,tag7
0,tcp,tag3
7,snp,tag9
0,scc-sp,tag9
3,isis over ipv4,tag5
9,srp,tag1
10,trunk-1,tag8
2,uti,tag3
5,igmp,tag9
14,dsr,tag7
5,manet,tag5
17,chaos,tag1
14,etherip,tag7
5,rohc,tag5
6,l2tp,tag6
16,trunk-1,tag9
3,dgp,tag3
7,prm,tag9
3,isis over ipv4,tag4
18,st,tag10
5,prm,tag3
12,xns-idp,tag1
1,idrp,tag9
4,bbn-rcc-mon,tag3
7,gmtp,tag7
1,trunk-2,tag3
4,rsvp,tag6
14,merit-inp,tag9
0,sdrp,tag1
15,fire,tag5
0,merit-inp,tag10
17,ippc,tag10
0,compaq-peer,tag1
12,idpr,tag10
13,xnet,tag3
17,pim,tag9
13,xnet,tag8
13,ggp,tag4
12,cftp,tag5
1,xns-idp,tag4
0,smp,tag4
11,ipcomp,tag7
12,fire,tag7
15,mfe-nsp,tag8
5,ifmp,tag10
10,i-nlsp,tag9
2,iatp,tag7
9,snp,tag6
0,ipip,tag3
14,3pc,tag10
10,hip,tag10
13,nsfnet-igp,tag9
15,l2tp,tag1
10,dcn-meas,tag6
4,nvp-ii,tag7
1,iatp,tag5
9,nvp-ii,tag6
9,ipx-in-ip,tag5
11,leaf-1,tag7
6,xtp,tag4
16,chaos,tag9
0,l2tp,tag9
10,ggp,tag5
10,3pc,tag5
3,scps,tag8
0,sun-nd,tag4
14,mobility header,tag9
18,iso-tp4,tag4
10,cbt,tag9
9,ethernet,tag1
19,br-sat-mon,tag5
12,tcp,tag9
7,ipv6-nonxt,tag8
15,cftp,tag8
4,ipv6,tag6
19,pgm,tag7
2,sprite-rpc,tag5
4,stp,tag10
16,ddp,tag6
10,eigrp,tag5
17,pipe,tag4
7,ptp,tag10
15,idpr,tag1
18,ax.25,tag7
8,narp,tag5
11,dsr,tag1
16,a/n,tag4
8,scc-sp,tag10
16,rsvp-e2e-ignore,tag9
2,crudp,tag4
9,leaf-1,tag7
0,leaf-2,tag2
9,aggfrag,tag7
11,ggp,tag1
15,emcon,tag4
18,chaos,tag6
5,hopopt,tag2
16,swipe (deprecated),tag10
12,ipv6-nonxt,tag9
17,crtp,tag1
15,xtp,tag9
0,argus (deprecated),tag1
1,idrp,tag10
7,iptm,tag1
5,idpr,tag6
9,wesp,tag9
16,iso-tp4,tag9
9,netblt,tag6
17,ipv6-frag,tag5
5,rsvp-e2e-ignore,tag10
15,narp,tag1
0,ipv6-frag,tag8
11,pipe,tag7
4,secure-vmtp,tag7
17,idrp,tag10
4,igmp,tag1
17,ipx-in-ip,tag5
18,emcon,tag1
15,iso-tp4,tag2
11,rsvp,tag4
11,sun-nd,tag9
12,fc,tag7
17,hip,tag6
10,pim,tag1
3,fc,tag9
8,rohc,tag6
6,prm,tag4
2,i-nlsp,tag5
1,manet,tag3
15,cpnx,tag8
11,smp,tag4
10,igp,tag5
13,ipv6-frag,tag5
12,nsh,tag3
17,secure-vmtp,tag5
19,shim6,tag7
4,sctp,tag1
12,iplt,tag3
8,scps,tag2
5,emcon,tag4
4,udplite,tag7
8,mtp,tag9
9,dgp,tag8
12,netblt,tag4
17,skip,tag1
12,esp,tag4
13,rdp,tag5
6,swipe (deprecated),tag3
17,sat-mon,tag1
2,tlsp,tag5
11,pup,tag2
9,sun-nd,tag10
15,xns-idp,tag6
4,cftp,tag7
9,sm (deprecated),tag6
2,vines,tag1
19,udplite,tag2
19,tcp,tag10
0,pgm,tag10
4,ddx,tag6
13,uti,tag4
14,fire,tag5
10,pim,tag4
0,egp,tag1
5,wesp,tag2
14,xnet,tag5
1,emcon,tag3
2,stp,tag7
14,ipv6-route,tag4
16,rsvp-e2e-ignore,tag10
5,vmtp,tag5
15,prm,tag6
2,xns-idp,tag2
7,kryptolan,tag8
18,emcon,tag4
2,iso-ip,tag1
0,ipv6-nonxt,tag4
7,esp,tag7
1,a/n,tag6
12,sprite-rpc,tag5
5,irtp,tag10
3,vines,tag3
12,iptm,tag1
2,sctp,tag8
1,ipv6-route,tag7
0,nsfnet-igp,tag2
2,iptm,tag7
8,ipv6-opts,tag10
12,irtp,tag6
18,iptm,tag6
8,netblt,tag8
18,eigrp,tag8
17,mux,tag7
19,pipe,tag3
17,irtp,tag2
18,secure-vmtp,tag3
15,bbn-rcc-mon,tag6
9,ipv6,tag1
5,fc,tag3
19,sun-nd,tag1
5,esp,tag10
5,dcn-meas,tag6
13,mpls-in-ip,tag2
15,scc-sp,tag1
10,igp,tag10
10,sun-nd,tag10
5,bna,tag1
19,dsr,tag9
10,dgp,tag8
1,crudp,tag6
4,esp,tag2
0,emcon,tag3
1,qnx,tag5
11,cpnx,tag8
13,hopopt,tag7
13,cftp,tag4
