destport,protocol,tag
7,pnni,tag3
10,iplt,tag4
13,esp,tag10
1,ddx,tag5
10,mux,tag4
2,sat-expak,tag3
15,nvp-ii,tag9
16,idpr,tag5
6,ddp,tag3
17,vrrp,tag7
4,trunk-2,tag9
18,isis over ipv4,tag1
14,dccp,tag8
13,iso-tp4,tag7
12,ippc,tag6
19,dsr,tag8
16,iso-ip,tag3
17,rsvp-e2e-ignore,tag1
6,fire,tag8
7,compaq-peer,tag1
4,br-sat-mon,tag4
17,gmtp,tag8
18,vrrp,tag4
8,leaf-1,tag8
4,aggfrag,tag5
6,ddp,tag7
2,stp,tag8
9,encap,tag10
14,dgp,tag8
6,wsn,tag3
10,manet,tag7
2,sps,tag9
8,fire,tag1
9,fc,tag7
19,scc-sp,tag8
19,shim6,tag10
1,tcf,tag8
3,bna,tag3
19,pipe,tag7
1,iatp,tag4
7,shim6,tag9
16,ddp,tag10
1,mobility header,tag3
16,icmp,tag4
4,pgm,tag8
1,ethernet,tag6
9,xnet,tag2
4,cphb,tag1
6,i-nlsp,tag9
18,micp (deprecated),tag10
0,prm,tag1
9,ipv4,tag4
10,narp,tag7
17,netblt,tag7
3,vines,tag8
15,qnx,tag10
9,xns-idp,tag4
4,trunk-2,tag7
0,crtp,tag10
0,aggfrag,tag8
1,cftp,tag1
18,icmp,tag5
5,tp++,tag1
4,irtp,tag3
13,nsfnet-igp,tag3
19,sm (deprecated),tag4
9,dsr,tag2
1,vrrp,tag1
19,ethernet,tag6
16,ipv6-nonxt,tag9
6,emcon,tag4
14,i-nlsp,tag5
17,mux,tag1
5,i-nlsp,tag5
6,nsfnet-igp,tag8
9,vrrp,tag3
14,nvp-ii,tag2
2,ax.25,tag6
4,compaq-peer,tag2
14,sun-nd,tag9
13,hmp,tag8
13,mfe-nsp,tag5
11,ddp,tag5
3,sat-expak,tag5
5,uti,tag7
5,iso-ip,tag4
10,qnx,tag3
5,nsh,tag10
19,br-sat-mon,tag4
18,gre,tag2
17,udp,tag5
9,ah,tag2
18,shim6,tag5
15,xns-idp,tag5
0,secure-vmtp,tag4
0,ax.25,tag3
6,ipip,tag3
9,xnet,tag10
19,ospfigp,tag4
7,vines,tag9
19,xnet,tag4
5,iplt,tag1
7,rsvp,tag5
9,wb-expak,tag2
6,ipv6,tag2
3,isis over ipv4,tag1
4,prm,tag8
7,isis over ipv4,tag6
15,pim,tag1
11,ah,tag2
14,pim,tag6
10,cpnx,tag1
5,idpr-cmtp,tag7
6,xns-idp,tag7
6,i-nlsp,tag10
10,sscopmce,tag9
11,gre,tag10
9,a/n,tag1
16,smp,tag1
7,ipx-in-ip,tag4
19,ipv4,tag5
19,fire,tag7
5,icmp,tag9
4,igp,tag9
1,scps,tag2
5,cpnx,tag5
18,pim,tag8
0,vrrp,tag9
0,dgp,tag3
13,iso-ip,tag8
0,ipv6,tag8
2,xtp,tag9
8,egp,tag9
18,trunk-1,tag1
4,ax.25,tag5
7,bna,tag10
0,min-ipv4,tag5
4,tp++,tag6
10,kryptolan,tag6
18,ipv6-icmp,tag3
8,sat-expak,tag4
13,tlsp,tag5
3,ipcomp,tag10
13,isis over ipv4,tag1
15,aggfrag,tag7
14,cbt,tag3
3,snp,tag10
17,mpls-in-ip,tag4
14,mux,tag3
10,prm,tag10
1,encap,tag10
17,trunk-2,tag5
16,irtp,tag3
6,wb-expak,tag2
16,snp,tag3
1,mpls-in-ip,tag4
3,wesp,tag6
6,tlsp,tag7
5,prm,tag8
5,irtp,tag9
16,ipv6-opts,tag1
12,rsvp,tag8
18,ifmp,tag4
0,emcon,tag8
14,a/n,tag4
2,ipv6-nonxt,tag5
3,idrp,tag5
2,iatp,tag3
18,isis over ipv4,tag6
16,a/n,tag7
17,snp,tag6
16,scps,tag1
4,ipx-in-ip,tag1
8,pipe,tag7
10,udplite,tag4
1,pnni,tag2
13,ipv6-route,tag6
0,idpr,tag10
7,wesp,tag8
14,tp++,tag7
10,chaos,tag5
3,trunk-2,tag7
17,micp (deprecated),tag6
0,leaf-1,tag2
18,ipv6-frag,tag10
10,mpls-in-ip,tag7
12,sm (deprecated),tag9
7,ipv6-opts,tag1
15,stp,tag10
4,xtp,tag10
1,wsn,tag8
1,narp,tag3
13,wb-mon,tag7
8,pim,tag1
3,mtp,tag8
19,narp,tag6
14,pup,tag2
7,manet,tag2
8,fire,tag8
6,ipx-in-ip,tag10
18,vmtp,tag5
15,mfe-nsp,tag8
5,sprite-rpc,tag8
5,rsvp,tag2
16,qnx,tag1
6,prm,tag5
7,scc-sp,tag7
5,netblt,tag4
1,shim6,tag9
13,vmtp,tag2
19,sun-nd,tag1
14,dsr,tag9
0,eigrp,tag7
4,ippc,tag8
2,esp,tag7
11,nsh,tag9
11,dcn-meas,tag7
1,micp (deprecated),tag3
2,encap,tag6
17,rdp,tag9
18,manet,tag4
1,idpr,tag6
13,eigrp,tag3
5,ipv4,tag1
1,ipv4,tag3
8,ipip,tag4
6,dccp,tag7
13,vines,tag5
8,crtp,tag5
0,wesp,tag2
17,ax.25,tag2
15,skip,tag8
0,srp,tag8
12,ethernet,tag7
8,br-sat-mon,tag10
1,hip,tag6
2,trunk-2,tag3
3,iso-tp4,tag8
16,chaos,tag3
3,manet,tag8
8,ptp,tag2
16,etherip,tag8
19,aris,tag9
3,aggfrag,tag10
7,pim,tag7
14,xns-idp,tag5
16,sps,tag3
18,xns-idp,tag3
9,smp,tag10
8,trunk-1,tag7
4,dgp,tag5
6,iplt,tag2
10,smp,tag6
18,ggp,tag5
9,iso-ip,tag6
8,xns-idp,tag6
5,dsr,tag8
15,esp,tag6
15,gre,tag3
13,sscopmce,tag3
19,pim,tag1
15,ipv6-route,tag6
10,dcn-meas,tag7
2,mux,tag9
16,dccp,tag6
14,dcn-meas,tag3
6,mfe-nsp,tag5
7,hopopt,tag4
1,micp (deprecated),tag8
17,crtp,tag9
15,hopopt,tag6
8,mobility header,tag5
2,narp,tag2
1,idpr,tag1
14,rvd,tag1
10,st,tag10
7,ipv6-icmp,tag4
12,hopopt,tag6
0,mtp,tag9
9,iatp,tag10
10,iptm,tag2
1,idpr-cmtp,tag3
1,manet,tag3
19,rsvp-e2e-ignore,tag8
11,dccp,tag7
9,wesp,tag5
9,fc,tag4
11,iplt,tag3
14,rvd,tag6
15,sun-nd,tag8
10,xnet,tag1
3,iplt,tag2
15,leaf-1,tag10
19,3pc,tag7
18,st,tag8
14,ipv6-opts,tag6
8,3pc,tag7
6,nsfnet-igp,tag4
8,mtp,tag4
12,iplt,tag5
12,udplite,tag9
6,ggp,tag1
12,leaf-1,tag3
10,vmtp,tag7
1,iso-ip,tag10
12,idpr,tag8
15,tlsp,tag7
6,ddx,tag7
10,ddp,tag6
0,leaf-2,tag5
16,encap,tag6
15,ggp,tag2
10,sat-expak,tag6
4,mfe-nsp,tag2
14,shim6,tag4
0,hopopt,tag5
10,wb-expak,tag2
9,cftp,tag4
2,scc-sp,tag6
6,encap,tag4
17,micp (deprecated),tag2
13,pup,tag5
8,bbn-rcc-mon,tag8
17,rdp,tag2
10,rdp,tag8
13,snp,tag4
12,mux,tag8
18,visa,tag8
18,pgm,tag7
0,larp,tag1
9,crudp,tag10
14,nsfnet-igp,tag4
9,iso-tp4,tag6
1,scps,tag7
16,cpnx,tag7
9,sdrp,tag5
9,pup,tag2
1,vines,tag2
3,cftp,tag4
15,ddx,tag1
13,wesp,tag5
11,esp,tag5
6,emcon,tag7
16,udp,tag8
13,wb-expak,tag3
14,mtp,tag8
0,leaf-1,tag4
2,ipv6-route,tag5
1,vrrp,tag2
17,wsn,tag4
18,sps,tag9
3,netblt,tag2
10,wb-mon,tag9
7,scc-sp,tag3
7,stp,tag6
12,pup,tag1
10,ipv6,tag4
4,pvp,tag9
17,trunk-2,tag6
18,aris,tag8
1,isis over ipv4,tag2
7,aris,tag6
18,cbt,tag6
8,udplite,tag8
11,udplite,tag6
12,rdp,tag6
0,il,tag6
14,ax.25,tag4
18,fire,tag7
14,ifmp,tag5
6,xnet,tag7
7,icmp,tag4
11,hip,tag6
0,nvp-ii,tag2
16,aggfrag,tag1
19,cbt,tag9
4,cphb,tag6
13,sat-mon,tag7
15,igmp,tag1
14,iplt,tag10
3,iplt,tag1
19,iso-ip,tag6
14,ipip,tag2
18,tp++,tag8
15,3pc,tag3
6,shim6,tag4
16,ipx-in-ip,tag1
4,a/n,tag7
11,nvp-ii,tag6
11,aggfrag,tag7
16,kryptolan,tag1
16,emcon,tag5
3,ipv6-icmp,tag1
17,encap,tag4
18,crudp,tag2
15,micp (deprecated),tag8
3,dccp,tag4
13,leaf-1,tag2
15,iso-ip,tag2
8,compaq-peer,tag5
10,crudp,tag9
9,secure-vmtp,tag1
6,sscopmce,tag5
10,mobility header,tag10
0,vines,tag4
14,3pc,tag1
5,visa,tag6
15,snp,tag1
10,ipv6-nonxt,tag3
5,igp,tag4
6,st,tag9
4,mfe-nsp,tag7
2,sm (deprecated),tag6
10,gre,tag5
17,iplt,tag5
19,3pc,tag4
15,mfe-nsp,tag1
7,larp,tag2
14,etherip,tag2
16,pgm,tag8
19,nvp-ii,tag6
16,3pc,tag7
1,cpnx,tag3
2,scps,tag3
19,udplite,tag2
17,sdrp,tag2
15,dccp,tag5
9,pup,tag7
17,eigrp,tag9
9,ipv6-icmp,tag4
6,xns-idp,tag1
14,udp,tag10
14,bna,tag8
14,aris,tag2
9,tcf,tag8
18,trunk-2,tag2
16,ospfigp,tag4
5,pim,tag3
1,rsvp,tag1
15,scc-sp,tag10
2,i-nlsp,tag4
17,sprite-rpc,tag6
1,leaf-1,tag4
6,emcon,tag1
2,scc-sp,tag10
16,micp (deprecated),tag2
9,ipv6-icmp,tag10
11,sun-nd,tag6
16,ipv6-icmp,tag4
19,ipip,tag10
5,bna,tag7
10,ddx,tag3
9,uti,tag10
14,trunk-1,tag5
10,idpr-cmtp,tag5
2,mpls-in-ip,tag5
13,wsn,tag2
6,hmp,tag2
7,dcn-meas,tag1
4,scps,tag5
2,pnni,tag8
1,crudp,tag9
6,scc-sp,tag10
10,crtp,tag4
17,sm (deprecated),tag6
4,xns-idp,tag5
18,ipv6,tag6
16,cphb,tag4
7,rdp,tag10
4,fire,tag9
6,il,tag5
11,ipx-in-ip,tag2
11,mux,tag3
5,stp,tag3
10,ipv6-opts,tag3
15,egp,tag3
9,larp,tag5
10,ipv6-opts,tag10
4,aggfrag,tag3
14,pup,tag8
12,etherip,tag8
12,srp,tag7
0,ipv4,tag6
11,a/n,tag1
3,rohc,tag8
9,crtp,tag1
17,iplt,tag4
12,cpnx,tag8
10,idpr,tag8
1,shim6,tag8
18,idpr,tag7
10,ipv4,tag6
7,wsn,tag1
15,narp,tag8
5,ipcomp,tag1
13,tcf,tag9
14,smp,tag8
11,i-nlsp,tag9
5,leaf-1,tag6
19,ah,tag9
6,swipe (deprecated),tag4
9,fire,tag7
4,micp (deprecated),tag8
1,emcon,tag6
8,shim6,tag7
11,trunk-1,tag3
16,ah,tag3
15,sm (deprecated),tag8
19,crudp,tag1
13,pvp,tag5
1,ah,tag6
11,rohc,tag8
0,fire,tag5
1,bna,tag8
12,rvd,tag1
10,sprite-rpc,tag6
14,secure-vmtp,tag7
18,rohc,tag2
1,cftp,tag10
17,bna,tag7
4,sdrp,tag4
9,ospfigp,tag9
3,mobility header,tag2
6,snp,tag9
9,mux,tag8
15,shim6,tag8
14,dccp,tag9
13,ipv6-opts,tag9
4,pim,tag10
10,leaf-2,tag4
19,xtp,tag10
7,crudp,tag4
8,pgm,tag7
7,udp,tag10
16,aggfrag,tag10
12,rsvp,tag3
7,ah,tag9
5,ipv6-frag,tag1
13,idpr-cmtp,tag6
15,ipv6-frag,tag6
15,sat-mon,tag2
10,ipv6-frag,tag2
17,nsh,tag4
11,sscopmce,tag10
6,sps,tag9
2,sprite-rpc,tag6
3,3pc,tag10
6,sdrp,tag6
6,gre,tag5
13,min-ipv4,tag10
0,cbt,tag2
7,crtp,tag8
6,vmtp,tag8
13,min-ipv4,tag8
17,min-ipv4,tag4
6,ifmp,tag3
0,ddp,tag3
19,rvd,tag9
0,mpls-in-ip,tag3
15,wb-mon,tag7
11,ipv6,tag2
13,hopopt,tag4
10,srp,tag9
0,pvp,tag2
13,emcon,tag4
14,scps,tag7
10,tcp,tag4
14,iso-ip,tag4
18,ax.25,tag9
9,sat-mon,tag2
12,idrp,tag9
17,pgm,tag7
19,gre,tag9
7,dcn-meas,tag5
1,sctp,tag10
4,wb-expak,tag7
16,l2tp,tag1
14,fc,tag6
12,ddp,tag2
5,vines,tag10
6,cpnx,tag9
8,irtp,tag5
15,cphb,tag10
14,scc-sp,tag8
7,swipe (deprecated),tag2
3,br-sat-mon,tag3
11,skip,tag3
3,pim,tag9
6,fc,tag6
0,sprite-rpc,tag7
5,hopopt,tag6
12,skip,tag10
10,rohc,tag6
12,ipx-in-ip,tag10
17,ah,tag7
10,trunk-2,tag1
10,wsn,tag3
12,irtp,tag6
14,iso-ip,tag1
8,fire,tag10
11,cbt,tag9
15,isis over ipv4,tag6
15,etherip,tag3
17,ifmp,tag1
6,tcf,tag5
15,fire,tag7
13,hopopt,tag7
8,scps,tag3
0,rohc,tag4
18,crudp,tag7
10,netblt,tag6
8,bna,tag3
6,mfe-nsp,tag7
2,icmp,tag2
2,sm (deprecated),tag2
12,tcf,tag6
19,dsr,tag9
10,ipv6-icmp,tag6
1,encap,tag4
0,ipv6-frag,tag3
7,fc,tag6
0,eigrp,tag2
10,compaq-peer,tag4
5,tcp,tag8
14,vmtp,tag9
4,mfe-nsp,tag6
9,sm (deprecated),tag1
10,egp,tag2
19,sps,tag3
17,gmtp,tag2
7,fc,tag2
17,secure-vmtp,tag4
13,i-nlsp,tag9
5,sm (deprecated),tag8
18,ipx-in-ip,tag5
1,st,tag7
6,a/n,tag9
15,udplite,tag8
7,visa,tag5
13,pgm,tag5
5,il,tag5
11,dgp,tag3
4,wesp,tag9
15,scc-sp,tag7
5,xns-idp,tag4
9,hopopt,tag7
3,idrp,tag9
13,micp (deprecated),tag2
12,manet,tag6
14,ipip,tag5
11,nsfnet-igp,tag5
0,tcf,tag3
9,dgp,tag4
15,dccp,tag8
14,iatp,tag7
1,cphb,tag6
19,shim6,tag5
17,vrrp,tag2
2,sat-expak,tag5
14,ah,tag9
18,min-ipv4,tag4
11,udplite,tag8
1,narp,tag6
3,ipcomp,tag8
4,encap,tag10
14,cftp,tag5
11,st,tag5
7,iptm,tag2
18,aris,tag2
0,ah,tag9
7,rsvp,tag1
16,cphb,tag8
3,hopopt,tag10
10,mfe-nsp,tag5
4,cbt,tag6
9,micp (deprecated),tag3
3,stp,tag7
0,micp (deprecated),tag3
0,rsvp-e2e-ignore,tag10
0,leaf-1,tag7
4,ipcv,tag7
5,br-sat-mon,tag4
1,ifmp,tag2
15,ipv6-opts,tag5
10,nvp-ii,tag4
14,ipx-in-ip,tag6
7,igp,tag4
11,ipx-in-ip,tag10
13,rsvp-e2e-ignore,tag1
17,idpr-cmtp,tag6
6,pnni,tag8
1,netblt,tag6
5,pvp,tag3
17,micp (deprecated),tag5
11,ipip,tag3
13,ptp,tag5
11,ipv6-nonxt,tag3
16,a/n,tag5
3,nsfnet-igp,tag1
11,tlsp,tag9
1,pup,tag3
11,iso-ip,tag6
12,swipe (deprecated),tag9
18,nsh,tag1
1,l2tp,tag10
6,hmp,tag3
16,cbt,tag9
1,visa,tag1
17,ggp,tag10
17,esp,tag2
18,mux,tag3
6,sun-nd,tag7
5,sscopmce,tag8
13,etherip,tag8
3,nsfnet-igp,tag2
16,mfe-nsp,tag1
4,dgp,tag2
8,iptm,tag8
18,mpls-in-ip,tag5
2,ptp,tag5
10,wesp,tag1
9,aris,tag9
11,isis over ipv4,tag8
3,ipv6-nonxt,tag1
4,ifmp,tag10
2,compaq-peer,tag7
4,igp,tag2
19,rdp,tag2
1,ipv6-route,tag1
2,rohc,tag3
1,pim,tag8
17,rsvp-e2e-ignore,tag4
11,ah,tag5
2,aggfrag,tag5
8,mux,tag4
11,swipe (deprecated),tag4
1,hmp,tag10
14,compaq-peer,tag8
17,iso-tp4,tag9
2,ddp,tag4
19,mobility header,tag1
19,sprite-rpc,tag1
15,wesp,tag2
12,micp (deprecated),tag1
12,sat-mon,tag10
14,kryptolan,tag1
7,narp,tag10
9,i-nlsp,tag4
7,il,tag9
9,dccp,tag10
9,gmtp,tag4
0,ipv6,tag10
11,ipv6-opts,tag2
14,trunk-2,tag9
8,ggp,tag10
5,rohc,tag10
3,secure-vmtp,tag8
18,rsvp,tag1
16,aggfrag,tag4
2,sscopmce,tag8
19,cpnx,tag1
12,encap,tag1
14,rsvp-e2e-ignore,tag2
15,wb-mon,tag1
3,cbt,tag2
2,hip,tag3
11,kryptolan,tag2
17,fire,tag1
3,ethernet,tag2
14,tcp,tag1
3,wsn,tag5
18,visa,tag5
4,iso-ip,tag8
7,manet,tag7
17,rsvp,tag3
15,sprite-rpc,tag9
2,vmtp,tag2
14,a/n,tag5
12,chaos,tag7
8,igmp,tag4
10,dgp,tag3
11,cpnx,tag5
0,ptp,tag5
14,pnni,tag7
6,tlsp,tag1
12,gmtp,tag2
1,narp,tag7
12,bbn-rcc-mon,tag3
6,il,tag7
18,dsr,tag4
10,ipv6-route,tag6
8,mobility header,tag7
14,sat-expak,tag4
18,gmtp,tag6
13,nsfnet-igp,tag4
9,ipv6-nonxt,tag9
4,dcn-meas,tag5
14,visa,tag2
6,ax.25,tag8
18,nvp-ii,tag9
4,fire,tag8
6,egp,tag7
12,bna,tag8
16,tcp,tag4
13,stp,tag6
13,visa,tag5
3,pup,tag8
2,hopopt,tag7
3,sps,tag5
11,bna,tag1
8,icmp,tag3
8,tlsp,tag4
7,ddp,tag10
7,iatp,tag2
18,pvp,tag7
18,mobility header,tag2
14,nsh,tag1
6,aggfrag,tag2
7,xnet,tag10
14,fc,tag8
10,udp,tag2
6,trunk-2,tag1
1,tcp,tag2
8,irtp,tag4
5,prm,tag1
11,skip,tag8
2,shim6,tag1
7,eigrp,tag6
17,leaf-2,tag1
17,idrp,tag10
7,icmp,tag6
10,iso-ip,tag9
17,wesp,tag10
16,sat-mon,tag2
15,bna,tag9
5,ethernet,tag9
8,iso-tp4,tag6
5,rdp,tag6
17,micp (deprecated),tag10
16,sun-nd,tag3
13,vmtp,tag3
15,kryptolan,tag7
16,mux,tag7
1,udp,tag9
8,iptm,tag3
11,dccp,tag5
2,wb-mon,tag8
5,mtp,tag2
1,udp,tag6
15,manet,tag1
8,ipip,tag6
10,sm (deprecated),tag8
17,hip,tag1
12,sscopmce,tag9
1,nvp-ii,tag1
12,vrrp,tag9
19,etherip,tag1
8,iso-tp4,tag5
4,vrrp,tag1
19,idrp,tag9
0,ipv6-nonxt,tag6
6,ah,tag5
7,rvd,tag8
14,tp++,tag1
3,visa,tag5
7,esp,tag10
7,pim,tag2
13,ipv6-icmp,tag8
9,ipip,tag2
18,aris,tag1
6,dsr,tag5
6,l2tp,tag2
9,sm (deprecated),tag5
18,icmp,tag7
18,manet,tag6
14,chaos,tag9
19,dcn-meas,tag4
12,esp,tag10
5,ifmp,tag8
18,udplite,tag5
17,narp,tag9
12,cbt,tag8
2,larp,tag8
6,rvd,tag10
0,swipe (deprecated),tag7
17,dcn-meas,tag6
0,mpls-in-ip,tag4
16,larp,tag1
8,xtp,tag4
4,isis over ipv4,tag9
16,dccp,tag3
2,ipv6-nonxt,tag9
11,rdp,tag8
11,encap,tag2
1,ippc,tag8
5,hopopt,tag2
13,cbt,tag1
4,udp,tag9
6,skip,tag1
9,argus (deprecated),tag3
18,pvp,tag6
15,mobility header,tag6
5,etherip,tag2
7,qnx,tag4
7,mtp,tag3
17,srp,tag1
9,pvp,tag4
13,igmp,tag8
4,ggp,tag9
2,trunk-1,tag8
17,pgm,tag6
14,uti,tag7
10,rohc,tag9
5,gmtp,tag6
6,dcn-meas,tag7
0,wsn,tag9
14,netblt,tag2
12,udplite,tag1
11,tp++,tag4
12,ipv6-opts,tag2
15,dcn-meas,tag3
9,smp,tag7
19,argus (deprecated),tag10
18,rsvp-e2e-ignore,tag6
6,pup,tag9
7,xns-idp,tag1
3,dgp,tag6
18,xnet,tag3
14,sat-expak,tag9
8,ipv6-frag,tag3
19,il,tag10
6,pvp,tag2
13,ipv6-route,tag7
18,ipv6-route,tag5
12,sctp,tag7
15,compaq-peer,tag1
17,srp,tag10
15,sprite-rpc,tag2
5,vmtp,tag8
8,visa,tag5
18,gre,tag6
18,manet,tag1
0,icmp,tag9
4,igmp,tag2
2,pnni,tag5
18,ipx-in-ip,tag4
4,ipip,tag6
14,crudp,tag6
19,nvp-ii,tag4
17,idpr-cmtp,tag1
16,ipv6-icmp,tag6
10,ptp,tag3
11,compaq-peer,tag10
10,igp,tag6
9,prm,tag4
16,iptm,tag9
4,iptm,tag4
18,nsh,tag9
14,larp,tag4
12,hopopt,tag7
0,tlsp,tag1
12,pvp,tag10
10,wb-mon,tag3
6,mobility header,tag6
18,prm,tag4
13,irtp,tag8
13,dccp,tag2
17,iptm,tag4
10,wb-expak,tag7
0,ipv6-nonxt,tag7
6,hip,tag10
17,skip,tag10
18,ipv6-route,tag4
18,wsn,tag8
15,iatp,tag2
18,scc-sp,tag2
17,ipcomp,tag5
3,xtp,tag7
7,swipe (deprecated),tag8
11,swipe (deprecated),tag9
4,mtp,tag2
11,pim,tag1
19,bna,tag9
17,xtp,tag4
11,sps,tag10
13,prm,tag6
13,nsfnet-igp,tag6
6,ethernet,tag7
11,xnet,tag2
5,igp,tag6
6,br-sat-mon,tag3
18,icmp,tag1
2,ipv6,tag6
3,ethernet,tag8
4,stp,tag2
7,idpr-cmtp,tag10
6,il,tag10
15,mpls-in-ip,tag2
5,xns-idp,tag6
14,pnni,tag10
0,ipx-in-ip,tag2
4,ddx,tag5
12,ipv6-opts,tag1
18,nvp-ii,tag6
18,icmp,tag6
5,cphb,tag9
17,skip,tag3
12,ippc,tag5
0,uti,tag9
3,nvp-ii,tag2
13,iso-tp4,tag3
18,iso-ip,tag2
15,secure-vmtp,tag8
10,dcn-meas,tag3
5,compaq-peer,tag10
19,iplt,tag10
11,prm,tag2
18,skip,tag7
17,igmp,tag10
1,nsfnet-igp,tag7
4,min-ipv4,tag9
12,hip,tag5
16,leaf-2,tag8
13,iptm,tag4
13,tp++,tag7
14,vines,tag3
8,nvp-ii,tag5
14,pnni,tag3
16,ddp,tag9
11,dccp,tag2
14,etherip,tag1
7,idrp,tag10
2,netblt,tag1
3,mpls-in-ip,tag4
19,cftp,tag6
10,idrp,tag2
9,scps,tag1
16,nsh,tag1
5,ddx,tag9
14,idpr,tag9
12,dccp,tag10
16,netblt,tag2
10,narp,tag4
0,trunk-2,tag10
9,trunk-2,tag7
3,ddx,tag4
4,idrp,tag10
5,tlsp,tag4
13,xnet,tag2
7,shim6,tag5
16,isis over ipv4,tag10
10,ax.25,tag8
0,prm,tag6
10,br-sat-mon,tag3
4,visa,tag2
1,fire,tag4
11,ipv6-route,tag2
17,crudp,tag2
0,dsr,tag8
17,kryptolan,tag9
5,tcf,tag6
6,trunk-1,tag1
3,tlsp,tag9
13,srp,tag7
1,pim,tag9
11,wesp,tag6
10,manet,tag2
16,sat-mon,tag5
0,pipe,tag1
3,merit-inp,tag1
5,ippc,tag6
14,il,tag7
8,aris,tag3
14,visa,tag1
0,sat-expak,tag10
11,esp,tag6
3,pgm,tag1
4,mobility header,tag10
13,uti,tag7
10,mpls-in-ip,tag3
10,sm (deprecated),tag3
10,tp++,tag6
3,ipv4,tag1
12,tlsp,tag10
19,rdp,tag3
8,prm,tag3
5,isis over ipv4,tag6
1,qnx,tag3
3,hmp,tag4
5,uti,tag3
1,ospfigp,tag8
10,egp,tag3
12,wb-mon,tag10
6,ipv6-nonxt,tag1
4,udplite,tag5
2,mux,tag6
6,idpr,tag9
18,merit-inp,tag6
4,xnet,tag9
2,sat-mon,tag2
7,bna,tag4
10,prm,tag7
5,pvp,tag6
10,ax.25,tag10
8,gmtp,tag5
5,iplt,tag9
6,dccp,tag9
4,dccp,tag7
8,wb-expak,tag5
8,vmtp,tag7
10,trunk-1,tag1
1,iso-ip,tag2
7,ipv6-icmp,tag2
4,sps,tag9
14,hip,tag5
7,rdp,tag9
5,min-ipv4,tag6
7,i-nlsp,tag8
14,pup,tag10
11,i-nlsp,tag10
19,ipcv,tag8
6,bna,tag5
13,aris,tag3
18,mtp,tag6
14,l2tp,tag5
5,aggfrag,tag10
5,dsr,tag7
7,dcn-meas,tag10
19,icmp,tag7
7,cpnx,tag1
16,crtp,tag8
8,ipv6-icmp,tag6
13,micp (deprecated),tag5
6,bna,tag10
15,ethernet,tag9
17,isis over ipv4,tag3
1,rsvp,tag8
9,ipv6,tag5
9,esp,tag5
10,etherip,tag9
3,etherip,tag10
11,secure-vmtp,tag7
12,vmtp,tag4
12,nsfnet-igp,tag5
4,ipv6-route,tag4
14,gmtp,tag4
15,sat-expak,tag10
1,crudp,tag8
16,ddx,tag7
4,scc-sp,tag10
2,pipe,tag9
5,mux,tag4
10,scc-sp,tag4
0,nvp-ii,tag8
2,ipv6-icmp,tag10
18,il,tag3
0,pup,tag3
5,irtp,tag6
12,mtp,tag3
18,a/n,tag6
8,skip,tag8
7,iplt,tag10
9,mtp,tag2
16,sat-mon,tag4
4,rsvp,tag7
5,ifmp,tag5
9,qnx,tag10
10,st,tag9
17,scps,tag9
8,qnx,tag2
3,l2tp,tag1
11,rsvp,tag5
2,pipe,tag7
18,iso-ip,tag9
11,crudp,tag5
11,nsh,tag6
12,ipx-in-ip,tag9
15,ddp,tag5
15,pim,tag2
15,prm,tag10
14,manet,tag7
15,udplite,tag1
12,ipx-in-ip,tag8
2,wb-expak,tag5
0,sdrp,tag5
14,igmp,tag10
5,trunk-1,tag9
18,pipe,tag2
15,egp,tag9
7,ifmp,tag9
1,manet,tag6
19,rohc,tag7
16,cbt,tag3
8,iso-ip,tag6
11,fc,tag1
5,ah,tag10
13,ggp,tag1
13,iatp,tag8
5,trunk-1,tag3
4,tcf,tag8
3,icmp,tag8
13,eigrp,tag1
4,mobility header,tag8
7,sps,tag1
3,ipv6,tag4
15,ddx,tag10
19,visa,tag7
16,visa,tag5
7,mux,tag4
18,ipv6-icmp,tag10
10,ddp,tag10
7,ospfigp,tag4
10,emcon,tag7
6,ethernet,tag5
9,esp,tag1
19,chaos,tag8
4,trunk-2,tag6
7,sat-mon,tag1
16,vmtp,tag3
16,pvp,tag3
18,narp,tag4
14,ggp,tag4
5,sdrp,tag7
11,etherip,tag6
6,sctp,tag3
3,scps,tag9
9,dccp,tag5
8,bbn-rcc-mon,tag7
11,trunk-2,tag5
14,pgm,tag1
0,3pc,tag6
14,ipv6-frag,tag10
5,ax.25,tag2
10,bna,tag1
12,leaf-2,tag2
5,eigrp,tag6
5,min-ipv4,tag7
19,nsh,tag8
7,dgp,tag10
6,iatp,tag5
13,il,tag8
12,icmp,tag8
3,chaos,tag4
5,mobility header,tag10
1,rsvp-e2e-ignore,tag2
6,rvd,tag6
9,trunk-2,tag4
2,udplite,tag4
13,stp,tag1
13,trunk-1,tag4
3,xns-idp,tag10
16,hip,tag4
6,cbt,tag10
13,iplt,tag7
15,st,tag4
18,ddx,tag4
2,wb-expak,tag8
1,idpr-cmtp,tag10
13,udp,tag1
15,sctp,tag4
1,ipv6-icmp,tag8
19,larp,tag2
9,dccp,tag2
10,crudp,tag1
18,cpnx,tag2
1,crudp,tag1
0,br-sat-mon,tag6
14,l2tp,tag1
3,egp,tag1
10,crtp,tag10
2,dgp,tag9
12,chaos,tag9
5,micp (deprecated),tag1
6,ipcv,tag6
19,secure-vmtp,tag6
14,trunk-1,tag1
14,narp,tag8
19,sscopmce,tag4
1,xns-idp,tag1
